iter	RMSE
132	19742.85269
133	19691.13415
134	19630.20295
135	19532.56902
136	19510.5422
137	19442.01281
138	19372.98119
139	19341.7653
140	19294.71614
141	19241.68472
142	19183.62621
143	19123.37153
144	19070.87631
145	19020.54346
146	18983.76058
147	18964.01185
148	18914.44686
149	18868.39653
150	18854.31988
151	18800.16167
152	18742.46922
153	18672.68684
154	18625.2314
155	18593.31082
156	18548.87715
157	18504.12576
158	18449.62125
159	18391.78947
160	18350.09799
161	18317.59702
162	18292.4379
163	18255.73821
164	18227.23319
165	18202.64447
166	18152.41031
167	18114.10005
168	18101.53011
169	18065.59094
170	18051.87857
171	18013.10414
172	17984.77858
173	17933.38239
174	17920.46875
175	17895.62587
176	17849.68792
177	17785.03205
178	17740.64401
179	17690.68035
180	17644.41358
181	17605.84457
182	17582.75285
183	17537.36176
184	17482.13036
185	17435.51432
186	17398.69444
187	17381.56695
188	17338.6515
189	17304.33715
190	17256.81535
191	17225.70048
192	17197.23591
193	17142.62631
194	17114.07894
195	17078.72951
196	17041.4702
197	17003.7781
198	16958.04127
199	16908.74179
200	16881.64967
201	16843.93578
202	16798.13752
203	16776.35709
204	16733.17404
205	16698.75245
206	16668.82556
207	16650.16071
208	16627.30385
209	16580.3542
210	16545.95997
211	16506.95522
212	16480.811
213	16451.41367
214	16428.21381
215	16396.67961
216	16360.37393
217	16314.99794
218	16286.56789
219	16262.10849
220	16235.06262
221	16207.40356
222	16176.90425
223	16156.25897
224	16104.39953
225	16061.94277
226	16009.59954
227	15958.54229
228	15942.72565
229	15896.62543
230	15852.20029
231	15831.05653
232	15809.97748
233	15761.15882
234	15744.26557
235	15712.12652
236	15683.29389
237	15631.31571
238	15603.51682
239	15552.22628
240	15519.95327
241	15480.32789
242	15464.02466
243	15444.97504
244	15413.36134
245	15383.48905
246	15364.82664
247	15345.04442
248	15310.53932
249	15255.09655
250	15219.5513
251	15185.01036
252	15139.16991
253	15103.53188
254	15067.56208
255	15026.44202
256	15010.40708
257	14973.09572
258	14928.75755
259	14894.64073
260	14873.79584
261	14843.35248
262	14794.63796
263	14759.84722
264	14715.75508
265	14691.00089
266	14657.85215
267	14632.60782
268	14597.61749
269	14571.00296
270	14557.17943
271	14533.36011
272	14506.52249
273	14471.30008
274	14454.94661
275	14431.67852
276	14406.63986
277	14364.50348
278	14327.0399
279	14286.8868
280	14250.19808
281	14239.34291
282	14201.7302
283	14166.16969
284	14138.78369
285	14097.44112
286	14057.93966
287	14027.86845
288	14004.52298
289	13973.35178
290	13935.16496
291	13908.10851
292	13871.95483
293	13840.28576
294	13813.99995
295	13772.38639
296	13741.49166
297	13693.96474
298	13652.85443
299	13625.56878
300	13602.3421
301	13567.27721
302	13538.81441
303	13523.64516
304	13509.1715
305	13471.18474
306	13446.67001
307	13409.07232
308	13373.69891
309	13349.51292
310	13314.2034
311	13267.41238
312	13238.18166
313	13226.733
314	13206.80194
315	13176.06838
316	13151.63277
317	13130.11756
318	13103.40833
319	13071.89237
320	13042.34123
321	13023.36275
322	12992.62269
323	12970.28611
324	12952.24908
325	12907.66222
326	12874.88314
327	12852.26524
328	12822.21099
329	12790.62039
330	12769.37002
331	12737.75577
332	12721.02189
333	12690.09363
334	12656.08826
335	12618.63608
336	12591.78974
337	12564.33765
338	12546.68485
339	12522.92725
340	12494.02947
341	12471.06237
342	12435.87308
343	12411.92849
344	12400.5916
345	12391.89319
346	12368.13465
347	12341.58833
348	12316.59977
349	12296.25863
350	12282.27721
351	12253.55087
352	12241.14066
353	12217.11177
354	12198.98518
355	12169.24972
356	12142.23463
357	12108.79238
358	12090.58754
359	12079.39189
360	12048.02654
361	12025.25739
362	12001.12832
363	11983.47366
364	11976.19268
365	11954.78435
366	11940.77114
367	11937.03067
368	11924.53891
369	11908.50047
370	11889.60331
371	11855.11931
372	11814.22632
373	11784.17095
374	11767.88314
375	11743.01936
376	11719.56272
377	11698.20565
378	11679.12235
379	11658.50031
380	11636.84264
381	11603.53225
382	11589.44933
383	11561.65849
384	11542.58438
385	11516.63047
386	11498.6035
387	11475.50385
388	11461.14802
389	11440.83566
390	11421.7101
391	11397.47644
392	11369.11201
393	11346.94347
394	11324.91887
395	11289.98678
396	11267.40688
397	11255.18379
398	11234.55637
399	11223.06943
400	11206.26772
401	11192.02086
402	11169.46978
403	11153.06534
404	11134.18392
405	11115.1373
406	11095.73997
407	11075.55497
408	11057.16409
409	11041.30008
410	11024.47707
411	11009.45249
412	11001.38744
413	10983.17289
414	10962.47795
415	10935.44705
416	10932.92475
417	10922.23322
418	10897.24853
419	10895.09424
420	10892.67726
421	10876.44274
422	10863.1893
423	10847.11231
424	10844.93602
425	10821.93856
426	10813.08035
427	10795.43756
428	10793.32191
429	10780.85403
430	10767.26427
431	10746.30934
432	10734.40988
433	10721.15051
434	10718.43122
435	10695.87676
436	10693.22379
437	10676.80056
438	10652.30752
439	10650.19674
440	10625.65368
441	10607.9919
442	10593.57236
443	10591.07159
444	10579.03666
445	10557.71344
446	10531.76379
447	10529.69964
448	10511.07262
449	10490.90127
450	10474.48874
451	10446.30605
452	10430.81456
453	10402.84745
454	10401.04972
455	10380.69479
456	10362.76607
457	10349.28997
458	10333.44078
459	10308.86302
460	10290.13363
461	10287.70241
462	10279.09923
463	10261.53361
464	10247.81514
465	10228.10457
466	10213.93243
467	10203.46669
468	10201.40505
469	10174.48178
470	10156.48992
471	10154.8371
472	10153.20926
473	10135.91822
474	10119.27405
475	10105.47072
476	10085.91731
477	10073.40368
478	10071.96764
479	10046.25498
480	10044.69793
481	10043.24892
482	10026.77748
483	10010.0838
484	9997.509871
485	9975.667397
486	9963.231215
487	9952.11589
488	9943.398905
489	9941.994357
490	9918.520358
491	9899.757217
492	9898.312248
493	9890.578769
494	9889.411347
495	9878.915829
496	9862.519863
497	9842.806777
498	9838.706567
499	9828.34184
500	9807.695273
501	9786.309837
502	9768.545115
503	9760.299806
504	9758.543101
505	9745.774416
506	9736.975884
507	9719.914292
508	9694.996524
509	9674.68956
510	9661.649706
511	9646.900944
512	9637.347708
513	9614.662729
514	9602.575883
515	9601.317701
516	9583.143901
517	9559.837355
518	9542.674653
519	9539.111187
520	9537.805901
521	9522.326568
522	9503.721784
523	9502.426792
524	9494.486806
525	9479.502827
526	9462.580992
527	9450.373418
528	9437.870697
529	9420.383047
530	9408.357998
531	9391.729691
532	9376.902449
533	9359.45702
534	9358.311897
535	9351.752953
536	9335.165535
537	9319.412417
538	9305.621165
539	9294.320515
540	9281.167114
541	9279.978789
542	9271.406531
543	9252.079388
544	9242.359195
545	9231.057398
546	9211.273247
547	9190.370304
548	9170.562146
549	9169.433083
550	9151.754067
551	9122.124019
552	9106.719032
553	9083.637638
554	9070.832417
555	9051.936768
556	9031.339855
557	9021.867789
558	9011.81056
559	8997.02504
560	8976.060286
561	8959.164963
562	8957.931714
563	8956.72892
564	8948.732234
565	8933.318281
566	8932.130002
567	8913.594079
568	8895.953882
569	8884.745104
570	8867.704146
571	8846.490563
572	8836.278566
573	8820.634171
574	8804.327417
575	8788.238469
576	8779.333419
577	8761.901677
578	8756.655252
579	8740.526291
580	8732.614704
581	8718.192673
582	8709.293431
583	8706.457336
584	8700.446237
585	8686.568974
586	8671.406638
587	8656.907996
588	8655.802891
589	8647.589463
590	8642.732049
591	8640.357067
592	8629.659098
593	8617.292142
594	8601.017998
595	8600.083217
596	8586.144692
597	8571.478525
598	8559.078081
599	8555.635214
600	8554.740797
601	8540.815669
602	8528.772254
603	8527.837861
604	8509.430158
605	8508.694225
606	8490.775843
607	8475.037424
608	8471.018296
609	8459.513497
610	8443.955963
611	8434.647579
612	8412.005066
613	8411.071183
614	8409.193597
615	8398.603933
616	8375.650451
617	8362.330619
618	8354.006748
619	8338.303921
620	8329.068156
621	8328.1008
622	8307.036253
623	8295.23322
624	8281.019621
625	8262.740401
626	8249.087297
627	8241.820321
628	8227.774617
629	8217.96082
630	8201.974858
631	8183.158435
632	8172.319152
633	8161.493286
634	8141.54689
635	8124.906141
636	8118.230243
637	8109.313105
638	8096.571692
639	8078.489711
640	8054.568924
641	8046.431517
642	8032.609127
643	8025.819112
644	8012.480446
645	7992.569978
646	7990.679748
647	7974.55817
648	7960.533304
649	7954.055307
650	7944.902096
651	7927.442374
652	7914.143956
653	7908.153095
654	7895.414153
655	7881.29174
656	7865.376222
657	7856.465892
658	7848.282362
659	7832.354587
660	7816.52423
661	7803.806044
662	7795.165475
663	7786.118757
664	7777.477833
665	7765.432033
666	7751.434117
667	7737.359084
668	7733.565564
669	7718.758669
670	7706.248853
671	7701.377767
672	7691.996813
673	7678.990765
674	7677.971584
675	7675.041832
676	7662.981293
677	7651.235507
678	7632.95794
679	7618.540059
680	7606.858621
681	7592.59937
682	7579.282108
683	7572.198213
684	7567.693619
685	7555.749697
686	7544.198917
687	7541.065762
688	7526.81637
689	7515.526264
690	7500.736912
691	7482.429287
692	7481.752037
693	7468.477781
694	7453.736526
695	7439.83075
696	7427.240278
697	7412.646534
698	7400.716009
699	7387.988554
700	7375.076324
701	7369.503783
702	7363.018438
703	7362.161141
704	7351.379918
705	7331.288973
706	7323.30221
707	7312.153056
708	7293.142203
709	7292.359474
710	7282.123475
711	7266.868767
712	7254.830731
713	7251.081032
714	7243.794598
715	7237.497909
716	7226.266356
717	7215.883848
718	7214.960934
719	7213.853204
720	7201.026188
721	7190.140604
722	7178.991735
723	7178.226144
724	7173.03861
725	7166.071119
726	7153.023478
727	7144.89313
728	7131.964558
729	7119.896724
730	7113.493637
731	7110.768884
732	7106.769882
733	7090.325832
734	7080.228547
735	7074.321382
736	7069.847003
737	7050.928114
738	7048.481487
739	7046.474467
740	7043.239352
741	7031.555554
742	7013.666614
743	6992.877542
744	6973.02306
745	6961.243996
746	6946.164329
747	6935.208833
748	6933.352228
749	6927.312589
750	6914.989248
751	6904.494217
752	6899.611061
753	6890.78848
754	6890.091127
755	6885.066906
756	6876.239355
757	6867.790928
758	6863.113286
759	6850.097429
760	6848.514088
761	6835.716621
762	6830.865953
763	6821.214277
764	6812.631776
765	6807.195383
766	6802.318888
767	6784.241327
768	6771.712351
769	6769.058449
770	6756.790507
771	6744.50418
772	6731.956228
773	6723.645273
774	6704.93309
775	6695.934523
776	6682.143975
777	6674.599169
778	6673.880925
779	6672.621995
780	6667.816264
781	6663.33223
782	6653.43246
783	6641.924458
784	6634.734156
785	6619.410956
786	6599.611146
787	6590.825752
788	6589.865971
789	6583.65179
790	6572.129713
791	6563.128358
792	6552.611977
793	6552.105865
794	6544.35912
795	6523.027843
796	6522.089835
797	6511.868116
798	6511.179025
799	6510.350148
800	6499.074628
801	6497.174039
802	6481.966505
803	6463.360014
804	6457.286807
805	6454.334391
806	6444.783308
807	6436.681079
808	6427.638254
809	6417.293237
810	6407.225581
811	6398.846597
812	6384.97957
813	6380.504171
814	6371.670503
815	6362.81884
816	6358.381816
817	6350.375329
818	6337.61889
819	6327.329342
820	6309.487423
821	6299.598816
822	6290.578884
823	6288.535401
824	6285.661306
825	6280.441756
826	6279.034875
827	6268.367909
828	6267.560016
829	6257.877901
830	6246.382291
831	6236.380818
832	6222.192986
833	6219.825575
834	6211.216858
835	6201.540067
836	6195.865361
837	6185.765308
838	6176.909714
839	6166.153952
840	6156.965724
841	6149.820732
842	6141.134318
843	6132.332285
844	6126.721317
845	6118.764881
846	6113.677246
847	6104.532725
848	6100.000743
849	6092.111237
850	6091.707039
851	6080.413916
852	6071.10552
853	6060.604229
854	6055.813814
855	6046.082339
856	6037.058927
857	6027.516716
858	6018.592601
859	6011.817448
860	6008.416342
861	6001.388872
862	5986.050742
863	5981.812122
864	5976.185892
865	5964.535097
866	5962.815501
867	5955.182498
868	5942.690695
869	5937.370717
870	5932.845631
871	5926.815567
872	5918.003095
873	5909.792275
874	5897.855994
875	5890.868383
876	5875.876268
877	5865.076574
878	5857.004957
879	5850.884659
880	5847.201195
881	5840.743287
882	5825.305916
883	5818.076859
884	5807.204694
885	5799.756365
886	5791.118654
887	5781.915777
888	5775.201684
889	5764.524489
890	5764.092909
891	5752.309525
892	5746.25331
893	5739.879276
894	5729.936439
895	5721.742055
896	5714.454961
897	5713.482272
898	5706.827394
899	5700.515813
900	5693.837691
901	5688.163505
902	5682.723734
903	5676.902282
904	5674.134318
905	5665.456375
906	5652.703442
907	5644.834447
908	5632.462978
909	5630.281568
910	5628.885866
911	5620.980871
912	5608.802053
913	5604.699053
914	5596.930363
915	5587.904677
916	5579.102745
917	5566.430842
918	5561.771649
919	5555.42844
920	5546.726223
921	5544.394948
922	5534.359811
923	5526.758948
924	5520.613729
925	5514.604929
926	5507.430537
927	5502.463868
928	5498.34607
929	5490.60729
930	5485.161628
931	5480.517417
932	5480.036445
933	5469.207628
934	5461.056225
935	5450.31414
936	5447.325487
937	5439.446275
938	5439.033174
939	5431.980838
940	5425.343638
941	5414.507605
942	5414.095246
943	5408.234517
944	5402.66602
945	5399.661009
946	5387.058595
947	5378.547647
948	5370.836504
949	5363.796501
950	5353.735662
951	5346.089038
952	5338.276713
953	5333.926844
954	5332.423401
955	5321.009859
956	5314.874706
957	5307.830894
958	5306.445267
959	5298.079198
960	5291.917615
961	5284.932025
962	5275.905207
963	5275.515448
964	5270.786896
965	5270.406635
966	5264.27202
967	5259.111522
968	5251.970704
969	5248.62822
970	5241.577793
971	5233.721622
972	5227.185453
973	5226.206032
974	5223.261773
975	5222.48469
976	5219.87471
977	5207.610564
978	5197.42018
979	5189.701135
980	5184.250315
981	5173.941175
982	5165.451507
983	5159.802891
984	5152.145006
985	5145.06426
986	5134.670814
987	5134.075525
988	5129.858123
989	5125.74238
990	5114.008806
991	5107.645361
992	5104.698748
993	5096.485271
994	5084.810917
995	5080.17502
996	5079.612665
997	5074.412305
998	5066.848487
999	5059.847151
